Case_Type,Case_Num,State_Case_Num,Rec_Local_Office,Rec_State_Office,Rec_Regional_Office,Last_Sig_Event,Last_Event_Date,Region_ID,Work_State,Occ_Code,Occ_Title,Num_Aliens,Salary,Unit_of_Pay,Prevail_Wage,Unit_of_Pay_Prev,Emp_Name,Emp_City,Emp_State,Contact_Last,Contact_First,Att_Firm_Name,Att_Last,Att_First,Att_City,Att_State
"TEMP","02490682","200301060003","01/06/03 00:00:00","01/06/03 00:00:00","02/27/03 00:00:00","Certified, Temporary","03/03/03 00:00:00",2,"NJ","331.674-010","Manicurist",6,6.8300000000000001e+00,"H",1.4788799999999999e+04,"H","LINDAS NAILS","MANAHAWKIN","NJ","LE","DINH","C SCOTT INC","Scott, Inc.","C.","BAY CITY","TX"
"TEMP","03385117",,"11/01/02 00:00:00","11/01/02 00:00:00","01/08/03 00:00:00","Certified, Temporary","03/03/03 00:00:00",3,"PA","030.162-010","Computer Programmer",1,3.2490000000000002e+01,"H",3.4189999999999998e+01,"H","Refinery Inc.","Huntingdon Valley","PA","Buss","Shaun","American Services Network","Reyes","Earl","Chicago","IL"
"TEMP","03386765",,"01/02/03 00:00:00","01/02/03 00:00:00","02/26/03 00:00:00","Certified, Temporary","03/03/03 00:00:00",3,"DE","406.683-010","Greenskeeper II",8,9.0000000000000000e+00,"H",7.4500000000000002e+00,"H","MBNA America Bank N.A.","Wilmington","DE","GIMLETT","Brian","MBNA America Bank","Alexander","Sharon","Wilmington","DE"
"TEMP","03385895",,"11/08/02 00:00:00","01/24/03 00:00:00","01/30/03 00:00:00","Certified, Temporary","03/03/03 00:00:00",3,"PA","869.687-026","Construction Worker II",5,8.0000000000000000e+00,"H",7.2999999999999998e+00,"H","Irrigation Plus","Manheim","PA","Testa","Peter","BARLEY, SNYDER, SENFT & COHEN, P.C.","TREBILCOCK, ESQUIRE","CRAIG","YORK","PA"
"TEMP","02490617","20030008530","01/31/03 00:00:00","01/31/03 00:00:00","02/24/03 00:00:00","Certified, Temporary","03/03/03 00:00:00",2,"GA","962.362-014","Light Technician",16,3.5000000000000000e+02,"W",2.5000000000000000e+02,"W","SOUL CIRCUS INC","ATLANTA","GA","MURPHY","PAULA","GLOBAL ACCESS IMMIGRATION SERVICES","LINDSEY","BRANDE","LOS ANGELES","CA"
"TEMP","05418213","230793","12/11/02 00:00:00","12/11/02 00:00:00","02/24/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",5,"MI","408.687-014","Laborer, Landscape",67,8.2500000000000000e+00,"H",7.1299999999999999e+00,"H","Three C's Landscaping, Inc","Warren","MI","Dwyer","Herbert","C. Scott Inc.","Agent",,"Bay City","TX"
"TEMP","05418211","3-0202","01/06/03 00:00:00","01/06/03 00:00:00","02/24/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",5,"MN","408.687-014","Laborer, Landscape",66,8.4499999999999993e+00,"H",8.4499999999999993e+00,"H","Bachman's Inc.","Minneapolis","MN","Oberhausen","John","Scott, Inc","Scott","C.","Bay City","TX"
"TEMP","05418225",,"02/14/03 00:00:00","02/14/03 00:00:00","02/26/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",5,"MI","318.687-010","Kitchen Helper",49,7.0000000000000000e+00,"H",7.1600000000000001e+00,"H","Oakland Hills CC","Bloomfield Hills","MI","Ray","Marc","GTO International LLC","Drus","Tracy","Pinckney","MI"
"TEMP","05418209","230778","12/10/02 00:00:00","12/10/02 00:00:00","02/24/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",5,"MI","408.687-014","Laborer, Landscape",9,6.7800000000000002e+00,"H",7.1299999999999999e+00,"H","L.G.M. Landscaping, Inc.","Berkley","MI","Wolgast","Ben","Law Offices of N. Peter Antone","Casagrande","Justin","Southfield","MI"
"TEMP","05418208","230886","12/19/02 00:00:00","12/19/02 00:00:00","02/24/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",5,"MI","418.381-010","Horseshoer",2,1.4940000000000000e+01,"H",9.5099999999999998e+00,"H","Mackinac Island Carriage Tours","Mackinac Island","MI","Chambers","Bradley","Foster Swift, Colllins & Smith","Chan","Molly","Lansing","MI"
"TEMP","05418207","230885","12/19/02 00:00:00","12/19/02 00:00:00","02/24/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",5,"MI","323.687-014","Cleaner, Housekeeping",9,5.5499999999999998e+00,"H",5.8399999999999999e+00,"H","Bradley T. Chambers, Inc.","Mackinac Island","MI","Chambers","Bradley","Foster Swift, Colllins & Smith","Chan","Molly","Lansing","MI"
"TEMP","05418206","230887","12/19/02 00:00:00","12/19/02 00:00:00","02/24/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",5,"MI","410.674-022","Stable Attendant",109,5.6699999999999999e+00,"H",5.9600000000000000e+00,"H","Mackinac Island Carriage Tours","Mackinac Island","MI","Chambers","Bradley","Foster Swift, Colllins & Smith","Chan","Molly","Lansing","MI"
"TEMP","05418131","230581","12/02/02 00:00:00","12/02/02 00:00:00","02/18/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",5,"MI","311.677-018","Dining Room Attendant",10,5.9000000000000004e+00,"H",5.9000000000000004e+00,"H","Epoch Restaurant Group","Novi","MI","Aspinall","Kevin","Timothy O'Leary, Attorney at Law","O'Leary","Timothy","Washington","DC"
"TEMP","05418132","230580","12/02/02 00:00:00","12/02/02 00:00:00","02/18/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",5,"MI","318.687-010","Kitchen Helper",7,6.4500000000000002e+00,"H",5.9500000000000002e+00,"H","Epoch Restaurant Group","Novi","MI","Aspinall","Kevin","Timothy O'Leary, Attorney at Law","O'Leary","Timothy","Washington","DC"
"TEMP","05418199","11690","12/16/02 00:00:00","12/16/02 00:00:00","02/24/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",5,"OH","408.687-014","Laborer, Landscape",7,7.5000000000000000e+00,"H",7.3300000000000001e+00,"H","Rain-Man, Inc.","Cleveland","OH","Meister","David","Mid-Atlantic Resources Association","Whitley","Elizabeth","Lovingston","VA"
"TEMP","05418135","C104891","12/06/02 00:00:00","12/06/02 00:00:00","02/18/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",5,"WI","311.477-030","Waiter/Waitress, Informal",4,5.9000000000000004e+00,"H",5.9000000000000004e+00,"H","Harbor Bar Inc","Hager City","WI","Smith","Bradley",,,,,
"TEMP","05418136","104892","12/06/02 00:00:00","12/06/02 00:00:00","02/18/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",5,"WI","313.361-014","Cook",4,6.8499999999999996e+00,"H",7.2500000000000000e+00,"H","Harbor Bar Inc","Hager City","WI","Smith","Bradley",,,,,
"TEMP","05418137","V-IL46921","11/27/02 00:00:00","11/27/02 00:00:00","02/18/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",5,"IL","354.377-014","Home Attendant",1,4.0000000000000000e+02,"W",2.4319999999999999e+02,"W","SALVADOR S. DELA CRUZ","Lynwood","IL","PENA","SALLY","Attorney-At-Law","Hanus","Richard","Chicago","IL"
"TEMP","05418139","V-IL47509","01/08/03 00:00:00","01/08/03 00:00:00","02/18/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",5,"IL","408.687-014","Laborer, Landscape",7,7.3899999999999997e+00,"H",7.3899999999999997e+00,"H","Great Oaks Landscaping, Inc","Round Lake","IL","Link","Brian","C SCOTT,  INC.","Scott","C.","BAY CITY","TX"
"TEMP","05418156","230835","12/16/02 00:00:00","12/16/02 00:00:00","02/20/03 00:00:00","Denied, Temporary","03/04/03 00:00:00",5,"MI","408.687-014","Laborer, Landscape",16,7.1299999999999999e+00,"H",7.1299999999999999e+00,"H","H20 Irrigation, Inc.","Shelby Twp","MI","Rutkowski","Michael","C SCOTT,  INC.","Scott","C.","BAY CITY","TX"
"TEMP","05418216","12071","01/06/03 00:00:00","01/06/03 00:00:00","02/25/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",5,"OH","869.664-014","Construction Worker I",3,1.0270000000000000e+01,"H",1.0560000000000000e+01,"H","PAVEMENT MANAGEMENT INC","CINCINNATI","OH","MUENCHEN","JEFFREY","ALS, Inc.","Cervantes","Berthina","Lexington","KY"
"TEMP","05418212","230838","12/16/02 00:00:00","12/16/02 00:00:00","02/24/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",5,"MI","323.687-014","Cleaner, Housekeeping",9,6.2100000000000000e+00,"H",6.2199999999999998e+00,"H","Starlite Budget Inns","Mackinaw City","MI","Morse","Richard","Timothy O'Leary, Attorney at Law","O'Leary","Timothy","Washington","DC"
"TEMP","05418130","230582","12/02/02 00:00:00","12/02/02 00:00:00","02/18/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",5,"MI","313.374-014","Cook, Short Order",20,8.6300000000000008e+00,"H",9.0800000000000001e+00,"H","Epoch Restaurant Group","Novi","MI","Aspinall","Kevin","Timothy O'Leary, Attorney at Law","O'Leary","Timothy","Washington","DC"
"TEMP","05418262",,"03/03/03 00:00:00","03/03/03 00:00:00","03/04/03 00:00:00","Received Regional Office","03/04/03 00:00:00",5,"KS","401.683-010","Farmworker, Grain I",4,8.5299999999999994e+00,"H",8.5299999999999994e+00,"H","Chris Brull","Victoria","KS","Brull","Chris","WorkLink Inc.","Elsom","Warren","Fredericksburg","VA"
"TEMP","05418210","230530","11/27/02 00:00:00","11/27/02 00:00:00","02/24/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",5,"MI","408.161-010","Landscape Gardener",7,2.6449999999999999e+01,"H",2.6449999999999999e+01,"H","Squeals Landscaping, Inc.","Commerce Township","MI","Biel","David","Maroko & Landau, P.C.","Maroko","Eli","Farmington Hills","MI"
"TEMP","05418263",,"03/03/03 00:00:00","03/03/03 00:00:00","03/04/03 00:00:00","Received Regional Office","03/04/03 00:00:00",5,"KS","421.683-010","Farmworker, General I",2,8.5299999999999994e+00,"H",8.5299999999999994e+00,"H","Metzger Farms","Seneca","KS","Metzger","Douglas","PJ Services LLC","Botes","Petrus","Bennington","KS"
"TEMP","06346419","03-0307","11/19/02 00:00:00","02/04/03 00:00:00","02/07/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"CO","408.687-014","Laborer, Landscape",40,7.5400000000000000e+00,"H",7.5400000000000000e+00,"H","Estes Valley Home & Garden Cen","Estes Park","CO","Atkins","Michael R","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","06346418","03-0422","12/10/02 00:00:00","02/04/03 00:00:00","02/07/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"CO","408.687-014","Laborer, Landscape",1,7.5400000000000000e+00,"H",7.5400000000000000e+00,"H","PHASE ONE LANDSCAPES INC","DENVER","CO","FRANK","DENNIS","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","06346394","03-0391","12/05/02 00:00:00","02/06/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"CO","408.687-014","Laborer, Landscape",10,7.5400000000000000e+00,"H",7.5400000000000000e+00,"H","M & M MOWING, INC.","WHEAT RIDGE","CO","KAHRE","LEIGH","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","06346417","03-0440","12/12/02 00:00:00","02/04/03 00:00:00","02/07/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"CO","408.687-014","Laborer, Landscape",1,8.4499999999999993e+00,"H",8.4499999999999993e+00,"H","NOTABLE PLANTINGS, INC.","SNOWMASS","CO","BYRNS","JUDITH","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","06346416","SD122002MIDW","12/20/02 00:00:00","12/20/02 00:00:00","02/07/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"SD","329.467-010","Attendant, Lodging Facilities",1,6.5000000000000000e+00,"H",6.1699999999999999e+00,"H","COMFORT INN","DEADWOOD","SD","LEMKE","JEANETTE","INTERNATIONAL HOSPITALITY RESOURCES","AZINGER","SANDRA","HOT SPRINGS","SD"
"TEMP","06346413","03-0360","12/03/02 00:00:00","02/05/03 00:00:00","02/07/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"CO","317.687-010","Cook Helper",20,7.0599999999999996e+00,"H",7.0599999999999996e+00,"H","CHEYENNE MOUNTAIN CONFERENCE RESORT","COLORADO SPRINGS","CO","WHITTAKER","MARCIA",,,,,
"TEMP","06346396","03-0333","11/25/02 00:00:00","02/06/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"CO","153.227-018","Instructor, Sports",30,2.8330000000000000e+03,"M",8.7599999999999998e+00,"H","NASC, INC.","MYSTIC","CT","CASTLE","NEIL","BABCOCK WASSERMAN & GREEN","WASSERMAN","ERIC","CLEVELAND","OH"
"TEMP","06346522","ACLA0103-011-01","01/10/03 00:00:00","02/05/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"LA","899.261-014","Maintenance Repairer, Industrial",1,1.0160000000000000e+01,"H",6.6900000000000004e+00,"H","LAFOURCHE SUGARS, L.L.C.","THIBODEAUX","LA","NOLAN","GREG","MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06346408","SD010703GOLD","01/07/03 00:00:00","01/07/03 00:00:00","02/07/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"SD","318.687-010","Kitchen Helper",1,6.2500000000000000e+00,"H",5.8499999999999996e+00,"H","BEST WESTERN GOLDEN SPIKE","HILL CITY","SD","ANDERSON","MICHELE","INTERNATIONAL HOSPITALITY RESOURCES","AZINGER","SANDRA","HOT SPRINGS","SD"
"TEMP","06346407","SD010603COMF","01/06/03 00:00:00","01/06/03 00:00:00","02/07/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"SD","323.687-014","Cleaner, Housekeeping",1,6.0000000000000000e+00,"H",5.9100000000000001e+00,"H","COMFORT INN & SUITES","SPEARFISH","SD","ZANFRAKHAN",,"INTERNATIONAL HOSPITALITY RESOURCES","AZINGER","SANDRA","HOT SPRINGS","SD"
"TEMP","06346405","SD010803HOTE","01/08/03 00:00:00","01/08/03 00:00:00","02/07/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"SD","323.687-014","Cleaner, Housekeeping",1,6.5000000000000000e+00,"H",5.8899999999999997e+00,"H","HOTEL ALEX JOHNSON","RAPID CITY","SD","VANDERWOUDE","JOE",,,,,
"TEMP","06346403","03-0366","12/03/02 00:00:00","02/05/03 00:00:00","02/07/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"CO","406.683-010","Greenskeeper II",1,8.9199999999999999e+00,"H",8.9199999999999999e+00,"H","CHEYENNE MOUNTAIN CONFERENCE RESORT","COLORADO SPRINGS","CO","WHITTAKER","MARCIA",,,,,
"TEMP","06346402","03-0365","12/03/02 00:00:00","02/05/03 00:00:00","02/07/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"CO","408.687-014","Laborer, Landscape",15,7.1200000000000001e+00,"H",7.1200000000000001e+00,"H","CHEYENNE MOUNTAIN CONFERENCE RESORT","COLORADO SPRINGS","CO","WHITTAKER","MARCIA",,,,,
"TEMP","06346398","03-0390","12/05/02 00:00:00","02/06/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"CO","408.687-014","Laborer, Landscape",16,7.5400000000000000e+00,"H",7.5400000000000000e+00,"H","LANDSCAPE CONSULTANTS AND CONTRACTORS","ARVADA","CO","LEET","RICHARD","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","06346422","03-0389","12/05/02 00:00:00","02/04/03 00:00:00","02/07/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"CO","408.687-014","Laborer, Landscape",100,7.5400000000000000e+00,"H",7.5400000000000000e+00,"H","ALL PHASE LANDSCAPE CONSTRUCTION, INC.","AURORA","CO","ANDREE","CARRIE","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","06346401","03-0363","12/03/02 00:00:00","02/05/03 00:00:00","02/07/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"CO","382.664-010","Janitor",5,8.3200000000000003e+00,"H",8.3200000000000003e+00,"H","CHEYENNE MOUNTAIN CONFERENCE RESORT","COLORADO SPRINGS","CO","WHITTAKER","MARCIA",,,,,
"TEMP","06346411","SD010703GOLD-LA","01/07/03 00:00:00","01/07/03 00:00:00","02/07/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"SD","329.467-010","Attendant, Lodging Facilities",1,6.2500000000000000e+00,"H",6.1699999999999999e+00,"H","BEST WESTERN GOLDEN SPIKE","HILL CITY","SD","ANDERSON","MICHELE","INTERNATIONAL HOSPITALITY RESOURCES","AZINGER","SANDRA","HOT SPRINGS","SD"
"TEMP","06346523","000000086450","12/16/02 00:00:00","02/05/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"TX","929.687-022","Laborer, Salvage",16,5.9000000000000004e+00,"H",5.9000000000000004e+00,"H","INTERCOASTAL SALVAGE T S P INC","BROWNSVILLE","TX","GAYTAN","NANCY","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","06346530","0561754","01/10/03 00:00:00","02/04/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"MT","323.687-014","Cleaner, Housekeeping",4,6.5400000000000000e+00,"H",6.5400000000000000e+00,"H","TRAVELER'S LODGE","WEST YELLOWSTONE","MT","LAWRENCE","JOANN","GLOBAL RESOURCES, INC","ROWE","MICHAELENE","RUPERT","ID"
"TEMP","06346392","03-0385","12/05/02 00:00:00","02/05/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"CO","408.687-014","Laborer, Landscape",12,7.8499999999999996e+00,"H",7.8499999999999996e+00,"H","ROBINSON LAND IMPROVEMENT INC","CARBONDALE","CO","ROBINSON","JIM","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","06346369","000000086708","01/02/03 00:00:00","02/04/03 00:00:00","02/06/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"TX","449.667-010","Deckhand, Fishing Vessel",8,5.8499999999999996e+00,"H",5.8200000000000003e+00,"H","RICHARD E MOORE SR","PORT ISABEL","TX","MOORE, SR.","RICHARD","DAVID E CADDELL","CADDELL","DAVID","PORT ISABEL","TX"
"TEMP","06346529","0561753","01/10/03 00:00:00","02/04/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"MT","323.687-014","Cleaner, Housekeeping",15,6.5400000000000000e+00,"H",6.5400000000000000e+00,"H","DAYS INN","WEST YELLOWSTONE","MT","KELLEY","BROCK","GLOBAL RESOURCES, INC","ROWE","MICHAELENE","RUPERT","ID"
"TEMP","06346528","000000086476","12/17/02 00:00:00","02/05/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"TX","869.687-026","Construction Worker II",20,1.0000000000000000e+01,"H",1.0000000000000000e+01,"H","DURAN'S CARPENTRY & ROOFING","RICHMOND","TX","DURAN","ROBERT","LAW OFFICE OF LYNETTE MARTINEZ","MARTINEZ","LYNETTE","HOUSTON","TX"
"TEMP","06346527","000000086285","12/09/02 00:00:00","02/05/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"TX","451.687-018","Seedling Puller",1,8.0000000000000000e+00,"H",7.2100000000000000e+00,"H","LOVELACE NURSERY","SANGER","TX","LOVELACE","STANLEY","DIRE BILINGUAL CONSULTING","GARCIA","TOMASA","DENTON","TX"
"TEMP","06346518","03-0394","12/05/02 00:00:00","02/06/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"CO","408.687-014","Laborer, Landscape",15,7.5400000000000000e+00,"H",7.5400000000000000e+00,"H","HUGHES LANDSCAPING, INC.","PARKER","CO","BUCKNAM","DAVID","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","06346524","000000086495","12/18/02 00:00:00","02/05/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"TX","869.687-026","Construction Worker II",6,6.5000000000000000e+00,"H",5.1500000000000004e+00,"H","PALACIO'S ROOFING & HOME IMPRVMNT","BIG SPRING","TX","PALACIOS","ALVARO","ALS INC","CERVANTES","BERTHINA","LEXINGTON","KY"
"TEMP","06346531","0561752","01/10/03 00:00:00","02/04/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"MT","318.687-010","Kitchen Helper",5,6.5999999999999996e+00,"H",6.5999999999999996e+00,"H","TRAPPERS RESTAURANT","WEST YELLOWSTONE","MT","KELLEY","BROCK","GLOBAL RESOURCES, INC","ROWE","MICHAELENE","RUPERT","ID"
"TEMP","06346520","ACLA0103-009-01","01/10/03 00:00:00","02/05/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"LA","899.261-014","Maintenance Repairer, Industrial",1,1.0160000000000000e+01,"H",8.2500000000000000e+00,"H","ALMA PLANTATION, LLC","LAKELAND","LA","STEWART","DAVID","MITCHELL","MITCHELL","JACKIE","BATON ROUGE","LA"
"TEMP","06346517","03-0406","12/06/02 00:00:00","02/06/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"CO","408.687-014","Laborer, Landscape",10,7.5400000000000000e+00,"H",7.5400000000000000e+00,"H","A Cut Above Tree & Lawn Ser","Lakewood","CO","Bradley","N.Jay","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","06346516","03-0322","11/21/02 00:00:00","02/06/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"CO","408.687-014","Laborer, Landscape",10,8.5399999999999991e+00,"H",7.4500000000000002e+00,"H","ARROW CUSTOM CONCRETE","LOVELAND","CO","SPENCER","DOUG","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","06346515","000000086596","12/10/02 00:00:00","02/05/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"TX","408.687-014","Laborer, Landscape",2,7.2800000000000002e+00,"H",6.5800000000000001e+00,"H","TURFGRASS AMERICA","GRANBURY","TX","WALLACE","JOY",,,,,
"TEMP","06346426","03-0303","11/19/02 00:00:00","02/07/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"CO","408.687-014","Laborer, Landscape",10,1.0000000000000000e+01,"H",8.4499999999999993e+00,"H","FOUR SEASONS LANDSCAPING AND PROPERTY MANAGEMENT","ASPEN","CO","GIBSON","PAUL","VELIE & VELIE, P.C.","VELIE","WILLIAM","NORMAN","OK"
"TEMP","06346424","03-0410","12/06/02 00:00:00","02/07/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"CO","920.687-134","Packer, Agricultural Produce",10,5.6500000000000004e+00,"H",5.9000000000000004e+00,"H","MOUNTAIN VALLEY PRODUCE LLC","CENTER","CO","MYERS","ERNEST","LAW OFFICE OF DAVID DONALDSON","DONALDSON","DAVID","BALD KNOB","AR"
"TEMP","06346423","03-0386","12/05/02 00:00:00","02/04/03 00:00:00","02/07/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"CO","408.687-014","Laborer, Landscape",30,8.4499999999999993e+00,"H",8.4499999999999993e+00,"H","EAGLE SPRINGS GOLF CLUB","WOLCOTT","CO","GREEN","FREDERICK","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","06346525","000000086414","12/13/02 00:00:00","02/05/03 00:00:00","02/10/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"TX","408.687-014","Laborer, Landscape",45,6.4600000000000000e+00,"H",6.4600000000000000e+00,"H","ORGANICS","ROCKWELL","TX","HOPKINS","SHANE","C SCOTT INC","EVANS","C","BAY CITY","TX"
"TEMP","06346359","000000086382","12/12/02 00:00:00","02/03/03 00:00:00","02/06/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"TX","869.687-026","Construction Worker II",45,8.0500000000000007e+00,"H",7.5700000000000003e+00,"H","AARON CONCRETE CONTRACTORS INC","AUSTIN","TX","CABAZA","AARON","SAM HADDAD","HADDAD","SAM","AUSTIN","TX"
"TEMP","06346372","000000086711","01/02/03 00:00:00","02/04/03 00:00:00","02/06/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"TX","449.667-010","Deckhand, Fishing Vessel",2,5.8499999999999996e+00,"H",5.8200000000000003e+00,"H","DEE DEE TRAWLERS, INC.","PORT ISABEL","TX","TURNER","LAWRENCE","DAVID E CADDELL","CADDELL","DAVID","PORT ISABEL","TX"
"TEMP","06346370","000000086709","01/02/03 00:00:00","02/04/03 00:00:00","02/06/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"TX","449.667-010","Deckhand, Fishing Vessel",12,5.8499999999999996e+00,"H",5.8200000000000003e+00,"H","CARLTON REYES","LOS FRESNOS","TX","CARLTON REYES",,"DAVID E CADDELL","CADDELL","DAVID","PORT ISABEL","TX"
"TEMP","06346367","000000086714","01/02/03 00:00:00","02/04/03 00:00:00","02/06/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"TX","449.667-010","Deckhand, Fishing Vessel",6,5.8499999999999996e+00,"H",5.8200000000000003e+00,"H","ALVAH T GALLOWAY JR","PORT ISABEL","TX","GALLOWAY","ALVAH","DAVID E CADDELL","CADDELL","DAVID","PORT ISABEL","TX"
"TEMP","06346366","000000086413","12/13/02 00:00:00","02/04/03 00:00:00","02/06/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"TX","869.687-026","Construction Worker II",24,8.3900000000000006e+00,"H",8.3900000000000006e+00,"H","US FENCE AND GATE, INC.","ORANGE","TX","HINDS","DAVID","SAM HADDAD","HADDAD","SAM","AUSTIN","TX"
"TEMP","06346365","000000086344","12/10/02 00:00:00","02/04/03 00:00:00","02/06/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"TX","408.687-014","Laborer, Landscape",30,7.2800000000000002e+00,"H",6.5800000000000001e+00,"H","TURFGRASS AMERICA","GRANBURY","TX","WALLACE","JOY",,,,,
"TEMP","06346363","000000086236","12/06/02 00:00:00","02/04/03 00:00:00","02/06/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"TX","408.687-014","Laborer, Landscape",2,8.5000000000000000e+00,"H",6.1799999999999997e+00,"H","COASTAL MAINTENANCE INC","FRIENDSWOOD","TX","MANTELL","CHRIS",,,,,
"TEMP","06346373","000000086712","01/02/03 00:00:00","02/04/03 00:00:00","02/06/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"TX","449.667-010","Deckhand, Fishing Vessel",4,5.8499999999999996e+00,"H",5.8200000000000003e+00,"H","STANWOOD LEHN","PORT ISABEL","TX","LEHN","STANWOOD","DAVID E CADDELL","CADDELL","DAVID","PORT ISABEL","TX"
"TEMP","06346360","000000086412","12/13/02 00:00:00","02/03/03 00:00:00","02/06/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"TX","869.687-026","Construction Worker II",50,7.5700000000000003e+00,"H",7.5700000000000003e+00,"H","FAIRFIELD DEVELOPMENT LP","AUSTIN","TX","SCHMITTOU","GREG","SAM HADDAD","HADDAD","SAM","AUSTIN","TX"
"TEMP","06346361","000000086653","12/31/02 00:00:00","02/03/03 00:00:00","02/06/03 00:00:00","Certified, Temporary","03/04/03 00:00:00",6,"TX","869.687-026","Construction Worker II",20,7.5700000000000003e+00,"H",7.5700000000000003e+00,"H","JRB PAINTING, INC.","AUSTIN","TX","DIAZ","ARTURO","FOLEY ENTERPRISES","FOLEY","TERRY","AUSTIN","TX"
